,post_title_texts,post_prices,sqfts,post_links,bedroom_counts,post_hoods,post_timing,No_of_bathrooms,latitude,longitude,pet,laundry,parking,Apartment_type
772,*Apt.1Br. Sunny Private Deck Great location across from Park,1200.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/philadelphia-apt1br-sunny-private-deck/7264413609.html,1.0, (11th&Pine st. CenterCity Phila.),2021-02-18 08:26,1.0,39.94497,-75.160316,no pet,on site,no,multi
775,"Full Size Washer and Dryer, Hardwood Flooring, Full Basement",1000.0,790.0,https://philadelphia.craigslist.org/apa/d/philadelphia-full-size-washer-and-dryer/7276187029.html,1.0," (6242 Roosevelt Boulevard, Philadelphia, PA)",2021-02-18 08:21,1.0,40.03458,-75.073844,both pets,no laundry,proctected,multi
776,Luxury studio in the heart of Center city (Includes All Utilities),975.0,410.0,https://philadelphia.craigslist.org/apa/d/philadelphia-luxury-studio-in-the-heart/7278078369.html,0.0, (Center city),2021-02-18 08:20,1.0,39.948216,-75.164579,both pets,on site,no,multi
779,HUGE 2 BEDROOM APARTMENT IN PRIME QUEEN VILLAGE LOCATION.,2100.0,1875.0,https://philadelphia.craigslist.org/apa/d/philadelphia-huge-bedroom-apartment-in/7272444789.html,2.0, (711 S 2ND ST),2021-02-18 08:17,1.5,39.9362,-75.1563,both pets,in unit,no,multi
781,"EXCELLENT LOCATION IN CHINATOWN, THIS IS 2 BEDROOM AND 2 FULL BATHROOM",1800.0,900.0,https://philadelphia.craigslist.org/apa/d/philadelphia-excellent-location-in/7264424485.html,2.0, (CHINATOWN),2021-02-18 08:11,2.0,39.9487,-75.1593,no pet,on site,no,multi
783,LUXURY 2 BA 2 BA!,2250.0,805.0,https://philadelphia.craigslist.org/apa/d/philadelphia-luxury-ba-ba/7274394585.html,2.0, (Passyunk Square),2021-02-18 08:03,2.0,39.933054,-75.159177,both pets,in unit,no,multi
784,BRAND NEW 1 BED IN PASSYUNK,1700.0,583.0,https://philadelphia.craigslist.org/apa/d/philadelphia-brand-new-bed-in-passyunk/7274392821.html,1.0, (Passyunk Square),2021-02-18 08:02,1.0,39.933054,-75.159177,both pets,in unit,no,multi
785,MODERN Brand New Construction 1 Bedroom!,1700.0,637.0,https://philadelphia.craigslist.org/apa/d/philadelphia-modern-brand-new/7274430232.html,1.0, (Passyunk Square),2021-02-18 08:02,1.0,39.933644,-75.166684,both pets,in unit,no,multi
786,BRAND NEW CONSTRUCTION *2BD*2BA*,2200.0,866.0,https://philadelphia.craigslist.org/apa/d/philadelphia-brand-new-construction/7274431869.html,2.0, (Passyunk Square),2021-02-18 08:01,2.0,39.933644,-75.166684,both pets,in unit,no,multi
790,FULLY FURNISHED RENTAL!!! LOVELY TWO-BEDROOM ONE-BATHROOM HOME,2400.0,1016.0,https://philadelphia.craigslist.org/apa/d/philadelphia-fully-furnished-rental/7271903000.html,2.0, (GRADUATE HOSPITAL),2021-02-18 07:59,1.0,39.9379,-75.1794,no pet,on site,no,multi
791,Full Size Kitchens; Short Term Leases – Studio Suites!!!,1556.0,859.3345070422536,https://philadelphia.craigslist.org/apa/d/malvern-full-size-kitchens-short-term/7279094864.html,1.0, (Malvern),2021-02-18 07:58,1.0,40.057031,-75.529129,both pets,on site,off-street,multi
793,CRANE CHINATOWN WAS BUILT WITH COMMUNITY AND CONNECTION IN MIND.,1463.0,665.0,https://philadelphia.craigslist.org/apa/d/philadelphia-crane-chinatown-was-built/7272975647.html,1.0, (1001 VINE STREET #1B1BA),2021-02-18 07:49,1.0,39.9487,-75.1593,both pets,on site,off-street,multi
795,"AVAILABLE MARCH 1, 2021! AN AMAZING 2 BED/1 BATH IN A BRAND NEW CONSTR",1995.0,800.0,https://philadelphia.craigslist.org/apa/d/philadelphia-available-march-an-amazing/7272406346.html,2.0, (1516 GREEN ST #E),2021-02-18 07:48,1.0,39.9677,-75.1735,both pets,in unit,no,multi
797,A BRAND NEW LOFT-STYLE APARTMENT WAS AVAILABLE IN WASHINGTON SQUARE,2399.0,96.0,https://philadelphia.craigslist.org/apa/d/philadelphia-brand-new-loft-style/7268964907.html,2.0, (WASHINGTON SQ),2021-02-18 07:47,2.0,39.9487,-75.1593,both pets,in unit,no,multi
798,2 BEDROOM 2 FULL BATH UNIT AT THE MERCANTILE BUILDING,2500.0,1294.0,https://philadelphia.craigslist.org/apa/d/philadelphia-bedroom-full-bath-unit-at/7264427789.html,2.0, (OLD CITY),2021-02-18 07:47,2.0,39.9474,-75.1473,both pets,in unit,off-street,multi
799,"24/7 Emergency Maintenance, Eat in Kitchen, Water and Sewer Included",895.0,706.0,https://philadelphia.craigslist.org/apa/d/philadelphia-24-emergency-maintenance/7276501917.html,1.0," (5600 Ogontz Avenue, Philadelphia, PA)",2021-02-18 07:40,1.0,40.038971,-75.149988,cats,on site,proctected,multi
800,"THE BEDROOM IS TO THE LEFT, NEXT TO A FULL BATH.",1525.0,900.0,https://philadelphia.craigslist.org/apa/d/philadelphia-the-bedroom-is-to-the-left/7264427677.html,1.0, (NORTHERN LIBERTIES),2021-02-18 07:31,1.0,39.966,-75.151,no pet,on site,no,single
801,THIS THIRD FLOOR 2 BEDROOMS AND 2 FULL BATHROOMS HAS STAINLESS STEEL A,2350.0,1000.0,https://philadelphia.craigslist.org/apa/d/philadelphia-this-third-floor-bedrooms/7265908523.html,2.0, (NORTHERN LIBERTIES),2021-02-18 07:31,2.0,39.966,-75.151,both pets,in unit,proctected,multi
805,Where Luxury Meets Convenience,3156.0,1452.0,https://philadelphia.craigslist.org/apa/d/cherry-hill-where-luxury-meets/7279089831.html,2.0, (Cherry Hill),2021-02-18 07:29,2.0,39.9308,-75.0175,no pet,in unit,off-street,multi
806,THE COLONIAL APARTMENTS AT 1100 SPRUCE STREET ARE LOCATED IN WASHINGTO,2230.0,1000.0,https://philadelphia.craigslist.org/apa/d/philadelphia-the-colonial-apartments-at/7277660784.html,2.0, (1100 SPRUCE ST #3D),2021-02-18 07:24,2.0,39.9487,-75.1593,both pets,in unit,no,multi
810,AN AMAZING 3 BED/3 BATH IN A BRAND NEW CONSTRUCTION,2945.0,1350.6103896103896,https://philadelphia.craigslist.org/apa/d/philadelphia-an-amazing-bed-bath-in/7277660797.html,3.0, (1516 GREEN ST #B),2021-02-18 07:13,3.0,39.9677,-75.1735,both pets,on site,no,multi
811,"AVAILABLE MARCH 1, 2021! AN AMAZING 2 BED/1 BATH IN A BRAND NEW CONSTR",1990.0,800.0,https://philadelphia.craigslist.org/apa/d/philadelphia-available-march-an-amazing/7277660779.html,2.0, (1516 GREEN ST #E),2021-02-18 07:13,1.0,39.9677,-75.1735,both pets,in unit,no,multi
812,THE SOCIETY HILL BUILDING IS A BEAUTIFUL MID-RISE COMMUNITY LOCATED IN,1825.0,1100.0,https://philadelphia.craigslist.org/apa/d/philadelphia-the-society-hill-building/7277659498.html,2.0, (701 SANSOM ST #603),2021-02-18 07:13,1.0,39.9474,-75.1473,both pets,on site,no,multi
816,LARGE 2 BEDROOM APARTMENT ON A DESIRED BLOCK IN FISHTOWN!,1800.0,338.0,https://philadelphia.craigslist.org/apa/d/philadelphia-large-bedroom-apartment-on/7277659489.html,2.0, (1217 CREASE ST #2ND FLOOR),2021-02-18 07:10,1.0,39.9788,-75.1262,both pets,on site,no,single
819,A LOFTED 1 BEDROOM APARTMENT IN THE HEART OF FAIRMOUNT.,1350.0,562.0,https://philadelphia.craigslist.org/apa/d/philadelphia-lofted-bedroom-apartment/7277657897.html,1.0, (1832 GREEN ST #E),2021-02-18 07:08,1.0,39.9677,-75.1735,both pets,on site,no,multi
823,"UNIQUE TOP FLOOR 2 BEDROOM / 1 BATH UNIT! QUIET AND SPACIOUS, THESE CO",1495.0,728.0,https://philadelphia.craigslist.org/apa/d/philadelphia-unique-top-floor-bedroom/7277654429.html,2.0, (916 SPRUCE ST #4),2021-02-18 07:06,1.0,39.9487,-75.1593,both pets,on site,no,multi
828,"LOCATED IN THE HEART OF THE LOFT DISTRICT! BRAND NEW 2 BEDROOM, 1 BATH",1875.0,1079.1009046911945,https://philadelphia.craigslist.org/apa/d/philadelphia-located-in-the-heart-of/7277653015.html,2.0, (1231-33 WOOD ST #32N),2021-02-18 07:03,1.0,39.9487,-75.1593,both pets,on site,proctected,multi
829,THIS BEAUTIFUL BUILDING IS STEPS FROM RITTENHOUSE SQUARE,1595.0,859.6123583943338,https://philadelphia.craigslist.org/apa/d/philadelphia-this-beautiful-building-is/7277652197.html,1.0, (2134 LOCUST ST #3F),2021-02-18 07:03,1.0,39.9513,-75.1741,both pets,on site,no,multi
833,Rental,700.0,1100.0,https://philadelphia.craigslist.org/apa/d/dresher-rental/7264872818.html,1.0, (Maple Glen),2021-02-18 07:01,1.0,40.152409,-75.185719,no pet,in unit,off-street,multi
837,BOOK YOUR SHOWING TODAY FOR THIS BEAUTIFULLY RENOVATED MODERN 1 BEDROO,1500.0,2696.0,https://philadelphia.craigslist.org/apa/d/philadelphia-book-your-showing-today/7277648355.html,1.0, (1025 E MONTGOMERY AVE #7),2021-02-18 07:00,1.0,39.9788,-75.1262,both pets,in unit,no,single
838,"SPACIOUS FLOORPLAN AVAILABLE AT FRANKFORD LOFTS,",1695.0,1300.0,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-floorplan/7271922413.html,1.0, (1045 FRANKFORD #305),2021-02-18 06:59,1.5,39.9788,-75.1262,both pets,on site,protected,multi
839,1 BED 1 BATH UNIT IN A SPLENDIDLY RENOVATED WAREHOUSE IN FRANKLIN SQUA,1660.0,619.0,https://philadelphia.craigslist.org/apa/d/philadelphia-bed-bath-unit-in/7271908136.html,1.0, (CHINATOWN),2021-02-18 06:59,1.0,39.9487,-75.1593,both pets,in unit,no,multi
840,CRANE CHINATOWN WAS BUILT WITH COMMUNITY AND CONNECTION IN MIND.,1463.0,665.0,https://philadelphia.craigslist.org/apa/d/philadelphia-crane-chinatown-was-built/7268472900.html,1.0, (CHINATOWN),2021-02-18 06:59,1.0,39.9487,-75.1593,both pets,on site,off-street,multi
843,THE SOCIETY HILL BUILDING IS A BEAUTIFUL MID-RISE COMMUNITY LOCATED IN,1825.0,1100.0,https://philadelphia.craigslist.org/apa/d/philadelphia-the-society-hill-building/7271911007.html,2.0, (WASHINGTON SQ WEST),2021-02-18 06:58,1.0,39.9474,-75.1473,both pets,on site,no,multi
845,HUGE ONE BEDROOM UNIT NOW AVAILABLE.,1750.0,859.6123583943338,https://philadelphia.craigslist.org/apa/d/philadelphia-huge-one-bedroom-unit-now/7274405819.html,1.0, (1210 N PALETHORP ST #202),2021-02-18 06:58,1.0,39.978,-75.1459,both pets,on site,off-street,multi
847,SPACIOUS 1 BEDROOM UNIT WITH RECENTLY UPDATED FEATURES,1720.0,580.0,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-bedroom-unit-with/7271908155.html,1.0, (WASHINGTON SQ WEST),2021-02-18 06:57,1.0,39.9487,-75.1593,both pets,in unit,no,multi
849,"LOVELY HOUSE - 4 STORIES, 3 BEDROOMS PLUS OFFICE /DEN, 2 BATHS",2000.0,1964.0,https://philadelphia.craigslist.org/apa/d/philadelphia-lovely-house-stories/7274456200.html,3.0, (758 S FRONT ST),2021-02-18 06:57,2.0,39.9362,-75.1563,no pet,in unit,no,multi
850,LUXURIOUS MODERN APARTMENT IN QUEENS VILLAGE!,2000.0,950.0,https://philadelphia.craigslist.org/apa/d/philadelphia-luxurious-modern-apartment/7274441526.html,2.0, (737 S 4TH ST #1A),2021-02-18 06:56,1.0,39.9362,-75.1563,both pets,on site,no,multi
853,TWO-BEDROOM APARTMENT IN A GREAT LOCATION CLOSE TO BROAD STREET & THE,1495.0,2370.0,https://philadelphia.craigslist.org/apa/d/philadelphia-two-bedroom-apartment-in/7277647252.html,2.0, (746 15TH #2),2021-02-18 06:56,1.0,39.9379,-75.1794,both pets,on site,no,single
855,"FOR RENT, 2 BEDROOM, 1 BATHROOM GORGEOUSLY RENOVATED 3-STORY TRINITY I",1850.0,822.0,https://philadelphia.craigslist.org/apa/d/philadelphia-for-rent-bedroom-bathroom/7277647244.html,2.0, (810 S PERCY ST),2021-02-18 06:55,1.0,39.9362,-75.1563,both pets,in unit,off-street,single
861,"THIS UNIT BOAST SOARING CEILINGS, EXPOSED BRICK, FANTASTIC FINISHES",1795.0,1000.0,https://philadelphia.craigslist.org/apa/d/philadelphia-this-unit-boast-soaring/7272972308.html,1.0, (519 5TH ST ST S #2),2021-02-18 06:54,1.0,39.9362,-75.1563,both pets,on site,no,multi
871,"BRIGHT AND SUNNY UNITS WITH HARDWOOD FLOORS, LARGE WINDOWS",1825.0,860.0,https://philadelphia.craigslist.org/apa/d/philadelphia-bright-and-sunny-units/7272957176.html,2.0, (1600 WALNUT ST #702),2021-02-18 06:50,2.0,39.9513,-75.1741,both pets,in unit,no,multi
873,"2040 MARKET STREET! 1 BEDROOM, 1 BATH, SUN SPLASHED RESIDENCE!",1770.0,765.0,https://philadelphia.craigslist.org/apa/d/philadelphia-2040-market-street-bedroom/7272953699.html,1.0, (2026 MARKET ST #1216),2021-02-18 06:48,1.0,39.9513,-75.1741,both pets,on site,no,multi
874,Rittenhouse 1 BR apartment,1285.0,750.0,https://philadelphia.craigslist.org/apa/d/philadelphia-rittenhouse-br-apartment/7279081957.html,1.0, (Rittenhouse Square),2021-02-18 06:48,1.0,39.9513,-75.1741,no pet,no laundry,no,multi
875,A BRAND NEW LOFT-STYLE APARTMENT WAS AVAILABLE IN WASHINGTON SQUARE,2399.0,962.0,https://philadelphia.craigslist.org/apa/d/philadelphia-brand-new-loft-style/7272959109.html,2.0, (802 SANSOM ST #203),2021-02-18 06:48,2.0,39.9487,-75.1593,both pets,in unit,no,multi
876,THIS SPLENDIDLY RENOVATED WAREHOUSE IN FRANKLIN SQUARE OFFERS UNIQUE,2055.0,893.0,https://philadelphia.craigslist.org/apa/d/philadelphia-this-splendidly-renovated/7272957275.html,2.0, (9 N 9TH ST #609),2021-02-18 06:48,1.0,39.9487,-75.1593,both pets,in unit,no,multi
881,THIS THIRD FLOOR 2 BEDROOMS AND 2 FULL BATHROOMS HAS STAINLESS STEEL A,2325.0,1000.0,https://philadelphia.craigslist.org/apa/d/philadelphia-this-third-floor-bedrooms/7272969066.html,2.0, (938 NEW MARKET STREET #302),2021-02-18 06:46,2.0,39.966,-75.151,both pets,in unit,proctected,multi
885,1 BED 1 BATH UNIT IN A SPLENDIDLY RENOVATED WAREHOUSE IN FRANKLIN SQUA,1660.0,619.0,https://philadelphia.craigslist.org/apa/d/philadelphia-bed-bath-unit-in/7272931074.html,1.0, (9 N 9TH ST #505),2021-02-18 06:45,1.0,39.9487,-75.1593,both pets,in unit,no,multi
887,THE SOCIETY HILL BUILDING IS A BEAUTIFUL MID-RISE COMMUNITY LOCATED IN,1540.0,600.0,https://philadelphia.craigslist.org/apa/d/philadelphia-the-society-hill-building/7264912616.html,1.0, (WASHINGTON SQ WEST),2021-02-18 06:45,1.0,39.9474,-75.1473,both pets,on site,no,multi
889,AN AMAZING 3 BED/3 BATH IN A BRAND NEW CONSTRUCTION,2950.0,1350.6103896103896,https://philadelphia.craigslist.org/apa/d/philadelphia-an-amazing-bed-bath-in/7272938541.html,3.0, (1516 GREEN ST #B),2021-02-18 06:44,3.0,39.9677,-75.1735,both pets,on site,no,multi
890,THIS CHIC 2ND FLOOR NEW CONSTRUCTION SPACE WITH A REAR PRIVATE DECK AR,1595.0,755.0,https://philadelphia.craigslist.org/apa/d/philadelphia-this-chic-2nd-floor-new/7272969093.html,2.0, (1437 BROWN ST #2),2021-02-18 06:44,1.0,39.9677,-75.1735,both pets,in unit,no,single
891,PERFECTLY POSITIONED ON THE 6TH FLOOR ALLOWING FOR BREATHTAKING BEAUTI,1450.0,736.0,https://philadelphia.craigslist.org/apa/d/philadelphia-perfectly-positioned-on/7272959132.html,1.0, (2601 PENNSYLVANIA AVE #654),2021-02-18 06:43,1.0,39.9677,-75.1735,both pets,in unit,no,multi
893,BEAUTIFUL NAVAL SQUARE 2 BEDROOM CONDO WITH INCLUDED PARKING SPACE INC,2300.0,721.0,https://philadelphia.craigslist.org/apa/d/philadelphia-beautiful-naval-square/7272938490.html,2.0, (1 ACADEMY CIR #211),2021-02-18 06:42,1.0,39.9379,-75.1794,no pet,on site,proctected,multi
894,THE SOCIETY HILL BUILDING IS A BEAUTIFUL MID-RISE COMMUNITY LOCATED IN,1540.0,600.0,https://philadelphia.craigslist.org/apa/d/philadelphia-the-society-hill-building/7272957126.html,1.0, (701 SANSOM ST #403),2021-02-18 06:42,1.0,39.9474,-75.1473,both pets,on site,no,multi
896,"High Speed Internet Access, Individual Intrusion Alarms, Extra Storage",1620.0,836.0,https://philadelphia.craigslist.org/apa/d/west-chester-high-speed-internet-access/7276083598.html,1.0," (1000 Skiles Boulevard, West Chester, PA, US)",2021-02-18 06:39,1.0,39.929855,-75.582336,both pets,in unit,off-street,multi
901,"Full Basement, 24/7 Emergency Maintenance, Ceiling Fans",1000.0,790.0,https://philadelphia.craigslist.org/apa/d/philadelphia-full-basement-24-emergency/7272284232.html,1.0," (6242 Roosevelt Boulevard, Philadelphia, PA)",2021-02-18 06:17,1.0,40.03458,-75.073844,both pets,no laundry,proctected,multi
902,Logan Square Townhome 3 Bedrooms,3000.0,1350.6103896103896,https://philadelphia.craigslist.org/apa/d/philadelphia-logan-square-townhome/7272903939.html,3.0, (2XX N. 22nd Street),2021-02-18 06:03,2.5,39.958349,-75.175903,no pet,in unit,off-street,multi
903,"Central Heating Included, Enclosed Outside Courtyard, New Appliances",895.0,706.0,https://philadelphia.craigslist.org/apa/d/philadelphia-central-heating-included/7276612209.html,1.0," (5600 Ogontz Avenue, Philadelphia, PA)",2021-02-18 05:35,1.0,40.038971,-75.149988,cats,on site,proctected,multi
904,"24-hour Fitness Center, Serene Wooded View, Picnic Area",1620.0,836.0,https://philadelphia.craigslist.org/apa/d/west-chester-24-hour-fitness-center/7277681289.html,1.0," (1000 Skiles Boulevard, West Chester, PA, US)",2021-02-18 05:07,1.0,39.929855,-75.582336,both pets,in unit,off-street,multi
905,"Full Basement, W/D Hook Ups, Private Entrance",1000.0,790.0,https://philadelphia.craigslist.org/apa/d/philadelphia-full-basement-d-hook-ups/7268519315.html,1.0," (6242 Roosevelt Boulevard, Philadelphia, PA)",2021-02-18 04:10,1.0,40.03458,-75.073844,both pets,no laundry,proctected,multi
909,"Military Discount, Eat in Kitchen, Oversized Bedrooms",895.0,706.0,https://philadelphia.craigslist.org/apa/d/philadelphia-military-discount-eat-in/7276684497.html,1.0," (5600 Ogontz Avenue, Philadelphia, PA)",2021-02-18 03:28,1.0,40.038971,-75.149988,cats,on site,proctected,multi
910,"Ceiling Fans, 1 and 2 Bedrooms Available, Private Entrances",940.0,790.0,https://philadelphia.craigslist.org/apa/d/philadelphia-ceiling-fans-and-bedrooms/7275066816.html,1.0," (6242 Roosevelt Boulevard, Philadelphia, PA)",2021-02-18 02:08,1.0,40.03458,-75.073844,both pets,no laundry,proctected,multi
911,"Valet Trash, Executive Business Center, Cable Ready",1620.0,836.0,https://philadelphia.craigslist.org/apa/d/west-chester-valet-trash-executive/7275931268.html,1.0," (1000 Skiles Boulevard, West Chester, PA, US)",2021-02-18 01:43,1.0,39.929855,-75.582336,both pets,in unit,off-street,multi
912,"Large, Luxury, 3 Bed Apt., Available April 1st!",2000.0,1380.0,https://philadelphia.craigslist.org/apa/d/philadelphia-large-luxury-bed-apt/7277608224.html,3.0," (415 N. 40th St. #103, Phila. PA 19014)",2021-02-18 01:09,2.0,39.961024,-75.20217,both pets,in unit,no,multi
913,"Beautiful Landscaping, Upgraded Units Available, On-Site Maintenance",895.0,706.0,https://philadelphia.craigslist.org/apa/d/philadelphia-beautiful-landscaping/7275592555.html,1.0," (5600 Ogontz Avenue, Philadelphia, PA)",2021-02-18 01:08,1.0,40.038971,-75.149988,cats,on site,proctected,multi
914,Spacious Apt. in former Trolley Warehouse! Avail. 4/1!,2275.0,1520.0,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-apt-in-former/7275822101.html,3.0," (1221 Mount Vernon #120, Phila. PA 19123)",2021-02-18 01:07,2.0,39.966,-75.151,both pets,in unit,off-street,multi
915,Unique 2 Bed Apt. w/Great Location! Avail. April 1st!,2595.0,1134.0,https://philadelphia.craigslist.org/apa/d/conshohocken-unique-bed-apt-great/7275324670.html,3.0," (130 W. 5th Ave. #204, Conshohocken, PA 19428)",2021-02-18 01:01,2.0,40.078,-75.304452,no pet,in unit,off-street,multi
916,"Oversized Closets, Exclusive & Newly Renovated Clubhouse, Dog Park",2314.0,1394.0,https://philadelphia.craigslist.org/apa/d/west-chester-oversized-closets/7277818307.html,3.0," (1000 Skiles Boulevard, West Chester, PA, US)",2021-02-18 00:55,2.0,39.929855,-75.582336,both pets,in unit,off-street,multi
917,Spacious 1 Bed Apt. Home Available March 1st!,1775.0,697.0,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-bed-apt-home/7266402137.html,1.0," (1018 Germantown Ave. #301, Phila. PA 19123)",2021-02-18 00:34,1.0,39.965842,-75.138286,both pets,in unit,no,multi
918,"1 Bed with NEW Renovations! Univ. City, Available 2/12!",1395.0,550.0,https://philadelphia.craigslist.org/apa/d/philadelphia-bed-with-new-renovations/7271834612.html,1.0," (265 S. 44th St., #2-F Philadelphia, PA 19104)",2021-02-18 00:16,1.0,39.953366,-75.210404,both pets,in unit,proctected,multi
919,TEMPLE - Several To Choose From w/Security-All Appl.-Wash/Dr-Yard,1000.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/temple-several-to-choose-from-security/7279045620.html,2.0, (Temple - Main Campus 1528 17th),2021-02-18 00:08,1.0,39.9811,-75.174,no pet,on site,no,multi
920,"TEMPLE-2 Bdrm Apt. w/Huge Living &Bdrms,Free Wash/Dryer,WiFi, Security",1000.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-temple-bdrm-apt-huge/7279045500.html,2.0, (Temple -Main Campus/1528 N.17th),2021-02-18 00:08,1.0,39.9811,-75.174,cats,on site,no,multi
